,Name,Text,Time
312,Alexandria Ocasio-Cortez,"RT @SimonWDC: I agree with this - the GOP manufactured false evidence and showed it in Congress on Thursday.   Crude Russian disinfo tactics.  Shocking stuff from American elected officials.  

Remember that you only make stuff up when you have nothing. 

https://t.co/lmKri3K5aB",2023-10-01 17:38:41+00:00
313,Simon Rosenberg,"I agree with this - the GOP manufactured false evidence and showed it in Congress on Thursday.   Crude Russian disinfo tactics.  Shocking stuff from American elected officials.  

Remember that you only make stuff up when you have nothing. 

https://t.co/lmKri3K5aB",2023-10-01 14:06:23+00:00
314,MeidasTouch,More people need to be talking about the fact that the Republicans were caught by AOC presenting fabricated evidence during their sham impeachment hearing. https://t.co/8zrFF43VKU,2023-09-30 22:16:20+00:00
315,Nasdaq Exchange,Stay ahead of evolving cyber threats and secure your devices with Jamf's comprehensive protection.,2023-10-30 19:48:16+00:00
316,Alexandria Ocasio-Cortez,"The idea that Republicans would expel Gaetz over creating political headaches for themselves but not Santos over indictment on 13 Federal charges, including 7 counts of wire fraud and 2 counts of lying to Congress, seems wild.

They’d be setting themselves up for the entire cycle",2023-10-01 16:01:14+00:00
317,Jacqui Heinrich,"House GOP members are seeking to quickly expel Gaetz if the ethics report comes back with findings of guilt.

Following threats to vacate McCarthy, one tells me  “No one can stand him at this point. A smart guy without morals.”",2023-10-01 13:18:47+00:00
318,Alexandria Ocasio-Cortez,GOP created this problem for themselves by  setting the bar for protecting grave misconduct: they did NOT vote to censure or expel their member over violent images of killing another member of Congress &amp; are currently protecting a member from expulsion despite 13 fed indictments,2023-10-01 16:07:35+00:00
319,Alexandria Ocasio-Cortez,"The Democratic caucus has been operating like a well-oiled machine. 

The Republican caucus has been operating like a Roomba stuck on an extension cord",2023-10-01 15:12:04+00:00
320,Acyn,AOC: There are not moderates in the Republican party. There are just different degrees of fealty to Donald Trump. But it starts with a lot of fealty and goes to extreme fealty… We saw them run around the House like a Roomba until they found a door that Democrats opened https://t.co/gJ7HHYyTzC,2023-10-01 13:42:07+00:00
321,Alexandria Ocasio-Cortez,"RT @Acyn: AOC: There’s a lot of people who are not paying the bill. And instead of paying that bill, what they're doing is they're taking folks like Samuel Alito and Clarence Thomas on private jets in order to help facilitate additional rulings that only aggregate to their wealth. https://t.co/ddQ9VMIyG5",2023-10-01 14:24:52+00:00
322,Acyn,"AOC: There’s a lot of people who are not paying the bill. And instead of paying that bill, what they're doing is they're taking folks like Samuel Alito and Clarence Thomas on private jets in order to help facilitate additional rulings that only aggregate to their wealth. https://t.co/ddQ9VMIyG5",2023-10-01 14:08:00+00:00
323,Alexandria Ocasio-Cortez,"RT @atrupar: AOC: ""Some of the most 'moderate members' of the Republican Party casted votes for things like 80 percent cuts under the Dept of Education to low income schools. This is not a moderate party, period."" https://t.co/5pisBjt8JQ",2023-10-01 14:24:10+00:00
324,Aaron Rupar,"AOC: ""Some of the most 'moderate members' of the Republican Party casted votes for things like 80 percent cuts under the Dept of Education to low income schools. This is not a moderate party, period."" https://t.co/5pisBjt8JQ",2023-10-01 13:43:04+00:00
325,Alexandria Ocasio-Cortez,RT @Acyn: AOC: There are not moderates in the Republican party. There are just different degrees of fealty to Donald Trump. But it starts with a lot of fealty and goes to extreme fealty… We saw them run around the House like a Roomba until they found a door that Democrats opened https://t.co/gJ7HHYyTzC,2023-10-01 14:23:28+00:00
326,Generative AI Workspace Canvas — Jeda.ai,"🌟Meet the World's First Generative AI Online Whiteboard - A Visual Workspace for AI.
➡️ Explore today at https://t.co/FZP1xFaxCJ

#jedaai #genaitool #chatgpt #gpt4 #aitools #generativeai #visualgpt #aivisualworkspace #aionlinewhiteboard https://t.co/DwdWVQsyhC",2023-11-14 19:57:33+00:00
327,Alexandria Ocasio-Cortez,"Lead?

More Democrats voted to keep government open than Republicans did.

We had to drag your party kicking and screaming across the finish line to fund schools and pay servicemembers.

And that was after you wasted the whole week on a joke impeachment hearing as shutdown loomed",2023-09-30 22:05:21+00:00
328,House Republicans,"""House Republicans will continue to step up to lead."" - @RepStefanik https://t.co/vqYGI0leF1",2023-09-30 20:05:07+00:00
329,Alexandria Ocasio-Cortez,"RT @SenWhitehouse: At the last minute, Speaker McCarthy abandoned his extreme right, worked with Democrats who overwhelmingly helped pass a bipartisan CR, in which we maintained full funding, added $10B in disaster. Won and done. Now we need to fix Ukraine support, and fast!",2023-09-30 20:40:56+00:00
330,Sheldon Whitehouse,"At the last minute, Speaker McCarthy abandoned his extreme right, worked with Democrats who overwhelmingly helped pass a bipartisan CR, in which we maintained full funding, added $10B in disaster. Won and done. Now we need to fix Ukraine support, and fast!",2023-09-30 19:19:56+00:00
331,Alexandria Ocasio-Cortez,Today in a nutshell https://t.co/SrbeCHYxHk,2023-09-30 20:13:53+00:00
332,Alexandria Ocasio-Cortez,"Here’s what went down: we just won a clean 45 day gov extension, stripped GOP’s earlier 30% cuts to Social Security admin etc, staved off last minute anti-immigrant hijinks, and averted shutdown (for now).

People will get paychecks and MTG threw a tantrum on the way out. Win-win",2023-09-30 19:26:47+00:00
333,Alexandria Ocasio-Cortez,"Republicans just called a vote that starts in minutes on a bill that they haven’t shared. 

No one knows if it’s clean or not, it’s not the bipartisan Senate CR that Dems and Republicans have already voted to pass. Just some random new thing no one has seen.

Clown behavior 🤡",2023-09-30 15:37:28+00:00
334,Austin Scholar,"The worst thing you can do to your Kindergartener is…put them in Kindergarten. 

Our 100-year-old education system will dramatically curb your kid’s potential.

But, there's another option.

Follow me @austinscholar to learn more about it.",2023-10-16 18:47:27+00:00
335,Alexandria Ocasio-Cortez,"Presenting: Team AOC's 2022 Unwrapped! 🎁

Ever wonder what your Representative has been up to? We're proud to share our annual report to constituents and supporters across the country!

Here's our 22 Wins for 2022🏆
Want to help for 2023? Share + sign up: https://t.co/0o7guZ7Hbm https://t.co/ucb6Hcd6Ai",2022-12-21 18:18:34+00:00
336,Alexandria Ocasio-Cortez,"RT @tedlieu: There is a simple way for House Republicans to stop their stupid and painful government shutdown. They can put a Continuing Resolution on the floor that honors the deal Speaker McCarthy negotiated with the President. That bill would pass.

#saturdaymorning thoughts",2023-09-30 14:26:39+00:00
337,Ted Lieu,"There is a simple way for House Republicans to stop their stupid and painful government shutdown. They can put a Continuing Resolution on the floor that honors the deal Speaker McCarthy negotiated with the President. That bill would pass.

#saturdaymorning thoughts",2023-09-30 14:19:55+00:00
338,John Bresnahan,"New: @GOPMajorityWhip telling House Republicans there is no path for a CR, no 14 day, no 30 day, no 45 day, there are six no’s on any CR",2023-09-30 13:41:16+00:00
339,Christmasy,"🧓✏️ GRANDPARENT ALERT ✔️ Reusable Design ✔️ Easy Way to Learn Math, Calligraphy, Motor Skills And More! Get Yours Today ➡️ 
https://t.co/5WjvSgHYGy",2023-12-01 02:30:16+00:00
340,Alexandria Ocasio-Cortez,"RT @BidenHQ: House Republicans fail to pass their own funding bill, putting America on the verge of a government shutdown https://t.co/xHoP7jQi0K",2023-09-30 14:26:13+00:00
341,Biden-Harris HQ,"House Republicans fail to pass their own funding bill, putting America on the verge of a government shutdown https://t.co/xHoP7jQi0K",2023-09-29 17:59:04+00:00
342,Alexandria Ocasio-Cortez,"RT @SenDuckworth: Reminder: the Senate has legislation that is widely supported on both sides of the aisle to avoid a shutdown.

There is a bipartisan way out of this mess if House Republicans would just… do their jobs.",2023-09-30 14:25:18+00:00
343,Tammy Duckworth,"Reminder: the Senate has legislation that is widely supported on both sides of the aisle to avoid a shutdown.

There is a bipartisan way out of this mess if House Republicans would just… do their jobs.",2023-09-30 01:43:10+00:00
344,Alexandria Ocasio-Cortez,"RT @therecount: “That is theater. I will tell you, the guy who picks up the trash in my office won’t get a paycheck. That’s real.”

— OMB Director Shalanda Young, when asked about House Speaker McCarthy claiming he won't take a salary during the government shutdown and if Biden will do the same https://t.co/qUFpeDlPfl",2023-09-30 14:07:24+00:00
345,The Recount,"“That is theater. I will tell you, the guy who picks up the trash in my office won’t get a paycheck. That’s real.”

— OMB Director Shalanda Young, when asked about House Speaker McCarthy claiming he won't take a salary during the government shutdown and if Biden will do the same https://t.co/qUFpeDlPfl",2023-09-29 17:38:59+00:00
346,Alexandria Ocasio-Cortez,"RT @WhiteHouse: There are 17 hours until Extreme House Republicans shut down the government.

Just a quick reminder on the bipartisan budget deal!

Upholding the deal:
✅House Democrats
✅Senate Democrats
✅Senate Republicans
✅President Biden

Going back on the deal:
❌House Republicans",2023-09-30 14:02:20+00:00
347,The White House,"There are 17 hours until Extreme House Republicans shut down the government.

Just a quick reminder on the bipartisan budget deal!

Upholding the deal:
✅House Democrats
✅Senate Democrats
✅Senate Republicans
✅President Biden

Going back on the deal:
❌House Republicans",2023-09-30 11:00:00+00:00
348,Alexandria Ocasio-Cortez,"There actually IS a path, in fact it’s the only solution *with* a path.
The Senate CR has more than enough votes to pass. It passed overwhelmingly with Dem + GOP votes.

It would pass the House too. They just don’t want to call the vote and do what is necessary to keep gov open.",2023-09-30 13:53:52+00:00
349,Nasdaq Exchange,Ensure company data is only accessible to trusted and secure devices.,2023-10-30 19:48:16+00:00
350,Alexandria Ocasio-Cortez,"We need to help flooded NYers *now.*

Maybe you should follow through on the agreement you already made and vote for the bipartisan deal that’s passed the Senate, instead of trying to imperil millions of people in a shutdown over some last minute gizmo from the Problem Factory",2023-09-30 03:42:31+00:00
351,Congressman Mike Lawler,"Unlike some of my colleagues who are recycling the same talking points, I’m willing to work across the aisle to avoid a shutdown. I’d encourage Leader Jeffries and the Democrats trying to politicize a shutdown to join me on Problem Solvers’ bipartisan short-term funding bill. https://t.co/eP7Nnm1Jmc",2023-09-29 22:40:34+00:00
352,Alexandria Ocasio-Cortez,26 hours until a government shutdown and this guy is taking the only bipartisan bill to fund the government and setting it on fire.,2023-09-30 02:01:43+00:00
353,Kevin McCarthy,"After meeting with House Republicans this evening, it’s clear the misguided Senate bill has no path forward and is dead on arrival.

The House will continue to work around the clock to keep government open and prioritize the needs of the American people.",2023-09-30 01:35:18+00:00
354,Alexandria Ocasio-Cortez,"You don’t need a journalism degree to have a functional memory. This is about following through on the deal YOU made.

Even *Mitch McConnell* has said you’re wrong. Between losing him on this &amp; Fox on impeachment, you’re up a creek without a paddle.

Be a leader &amp; follow through.",2023-09-29 23:04:03+00:00
355,Kevin McCarthy,"I don't have a journalism degree—but why does the media expect the Republican House to just follow the Democrat Senate's lead on government funding?

- House has passed 74% of funding through regular order. No omnibus.
- Senate has done NOTHING, including a stopgap bill",2023-09-29 16:53:42+00:00
356,Alexandria Ocasio-Cortez,"That’s because the actual plan is the deal McCarthy struck with Biden months ago, the same deal House GOP voted for, and now they just want to throw a tantrum and shutdown after it’s done.

They need to be adults and follow through. GOP already got student loan restarts and more.",2023-09-29 22:50:12+00:00
357,Jake Sherman,"The most stunning dynamic in this meeting, according to participants, is that there is no real discernible plan from House Republican leadership right now. A shutdown is less than 30 hours away. That may change. But as of now, nothing.",2023-09-29 22:36:01+00:00
358,Alexandria Ocasio-Cortez,RT @SaeedDiCaprio: -guy that bought an app for $44 billion and made it worth $8 billion in 1 year,2023-09-29 22:45:04+00:00
359,Hurt CoPain,-guy that bought an app for $44 billion and made it worth $8 billion in 1 year,2023-09-28 13:25:53+00:00
360,New York Post,Elon Musk says AOC ‘not that smart’ after she compared migrant crisis to Ellis Island https://t.co/uU8z1sbQ5N https://t.co/yqCsLc1mrN,2023-09-27 14:50:23+00:00
361,Men's Health Mag,"Your trusted source for 35 years, join Men’s Health MVP for unlimited access to the tools you need to lead a stronger, smarter, better life.",2023-11-21 20:36:04+00:00
362,Alexandria Ocasio-Cortez,"New York is experiencing disastrous flooding and a Republican shutdown means the National Flood Insurance Program will expire tomorrow night.

This is lunacy. A bipartisan deal was agreed to months ago. Dems held up their end. GOP needs to stop playing games and follow through. https://t.co/5IbqgW1OUE",2023-09-29 22:19:41+00:00
363,Alexandria Ocasio-Cortez,https://t.co/zskiRrAfCX,2023-09-29 22:19:49+00:00
364,Alexandria Ocasio-Cortez,"RT @BidenHQ: Here is Kevin McCarthy a few months ago praising the deal he made with President Biden to avert a government shutdown, which he is now reneging on https://t.co/B4rVNzNXkZ",2023-09-29 20:44:09+00:00
365,Biden-Harris HQ,"Here is Kevin McCarthy a few months ago praising the deal he made with President Biden to avert a government shutdown, which he is now reneging on https://t.co/B4rVNzNXkZ",2023-09-29 20:07:43+00:00
366,Alexandria Ocasio-Cortez,"RT @JStein_WaPo: So ... Looks like a bunch of vulnerable House Rs are going to have just voted for 30% cuts to hundreds of domestic programs ... only for the bill to fail anyway by a wide margin? 

(And even if the bill had passed the House it would still be DOA anyway in the Senate) https://t.co/A3SH28ohXE",2023-09-29 20:43:57+00:00
367,Jeff Stein,"So ... Looks like a bunch of vulnerable House Rs are going to have just voted for 30% cuts to hundreds of domestic programs ... only for the bill to fail anyway by a wide margin? 

(And even if the bill had passed the House it would still be DOA anyway in the Senate) https://t.co/A3SH28ohXE",2023-09-29 17:51:57+00:00
368,Jeff Stein,"House GOP will try today advance bill that cuts by at least 30%:
- Housing subsidies 4 poor
- Medical research 4 cancer etc
- SSA offices
- Nutrition aid 4 pregnant moms
- Head Start
- EPA
- NASA
- Justice Dept
- LIHEAP
- Toxic waste cleanup
- &amp; much more

(Exempts DHS, VA, DOD)",2023-09-29 16:17:18+00:00
369,Alexandria Ocasio-Cortez,RT @WhiteHouse: So close! The government actually needs to be funded 100% to stay open. Hope this helps.,2023-09-29 19:58:45+00:00
370,The White House,So close! The government actually needs to be funded 100% to stay open. Hope this helps.,2023-09-29 18:47:00+00:00
371,Kevin McCarthy,"The Republican House has already done what many in the media said was impossible—we voted to fund more than 70% of government spending. To date, the Senate has done zero.

Join me live in a few minutes with @RepMarkGreen, @RepMonicaDLC, and @RepDesposito 
https://t.co/vmn31INPH5",2023-09-29 13:59:50+00:00
372,Alexandria Ocasio-Cortez,"RT @GovKathyHochul: I am declaring a State of Emergency across New York City, Long Island, and the Hudson Valley due to the extreme rainfall we’re seeing throughout the region. 

Please take steps to stay safe and remember to never attempt to travel on flooded roads.",2023-09-29 16:32:58+00:00
373,Governor Kathy Hochul,"I am declaring a State of Emergency across New York City, Long Island, and the Hudson Valley due to the extreme rainfall we’re seeing throughout the region. 

Please take steps to stay safe and remember to never attempt to travel on flooded roads.",2023-09-29 14:11:43+00:00
374,Alexandria Ocasio-Cortez,"Dianne Feinstein was a history-maker who paved the way for women leaders in this country.

She dedicated her life to public service, including saving countless American lives with her work on gun safety and many other issues.

Today we hold up her memory and keep her family in our prayers.",2023-09-29 15:16:00+00:00
375,NBC News,"BREAKING: Sen. Dianne Feinstein, a trailblazer in U.S. politics and the longest-serving woman in the Senate, has died at 90. 

https://t.co/NFExqhBvMZ https://t.co/pEHAANiGyU",2023-09-29 12:48:00+00:00
376,Alexandria Ocasio-Cortez,"RT @allinwithchris: .@RepAOC on the Republican-led impeachment hearing: ""I am quite not really sure why they decided to embarrass themselves in this manner today."" https://t.co/dqDiok8VmI",2023-09-29 04:04:23+00:00
377,All In with Chris Hayes,".@RepAOC on the Republican-led impeachment hearing: ""I am quite not really sure why they decided to embarrass themselves in this manner today."" https://t.co/dqDiok8VmI",2023-09-29 00:33:38+00:00
378,Alexandria Ocasio-Cortez,The Republican impeachment hearing today was so bad I think they asked ChatGPT to write their questions with no fact checks,2023-09-29 01:30:56+00:00
379,Aaron Rupar,"AOC on MSNBC: ""It really cannot be understated how deceptive that was -- to take critical messages out of context, to tear apart the context that they're in, and then to photoshop a text message bubble ... and this is supposed to be the Republican case for impeachment?"" https://t.co/AJUgqrEC1F",2023-09-29 00:36:30+00:00
380,Alexandria Ocasio-Cortez,"Presenting: Team AOC's 2022 Unwrapped! 🎁

Ever wonder what your Representative has been up to? We're proud to share our annual report to constituents and supporters across the country!

Here's our 22 Wins for 2022🏆
Want to help for 2023? Share + sign up: https://t.co/0o7guZ7Hbm https://t.co/ucb6Hcd6Ai",2022-12-21 18:18:34+00:00
381,Alexandria Ocasio-Cortez,"What’s funny about this photo?

The House is holding important votes in DC tonight, people are scrambling to avoid a shutdown, but this Republican Congressman decided to skip town to joyride with a billionaire when his own party has just a single-digit margin and needs his vote.",2023-09-29 00:09:52+00:00
382,Griff Jenkins,BREAKING: @elonmusk is on the ground in Eagle Pass with @RepTonyGonzales to see the migrant crisis for himself… @FoxNews https://t.co/V0IszSKdzn,2023-09-28 22:21:12+00:00
383,Alexandria Ocasio-Cortez,"RT @AdamSchiff: Elon Musk just fired half of the Election Integrity Team at X.

Allowing election misinformation to fester on this platform opens our democracy up to further attack and disinformation.

But Elon seems fine with that.",2023-09-28 23:24:10+00:00
384,Adam Schiff,"Elon Musk just fired half of the Election Integrity Team at X.

Allowing election misinformation to fester on this platform opens our democracy up to further attack and disinformation.

But Elon seems fine with that.",2023-09-28 22:23:15+00:00
385,Alexandria Ocasio-Cortez,"RT @Acyn: AOC: Mr. Turley, simple question for you. In your testimony today, are you presenting any first-hand witness account of crimes committed by the president of the United States? 

Turley: No, I'm not. https://t.co/nuevF8Nn7N",2023-09-28 18:30:24+00:00
386,Acyn,"AOC: Mr. Turley, simple question for you. In your testimony today, are you presenting any first-hand witness account of crimes committed by the president of the United States? 

Turley: No, I'm not. https://t.co/nuevF8Nn7N",2023-09-28 16:37:22+00:00
387,Alexandria Ocasio-Cortez,"RT @BidenHQ: All three Republican witnesses are asked if they have any firsthand knowledge of wrongdoing, they all say no https://t.co/UXXUD39XAT",2023-09-28 17:36:24+00:00
388,Biden-Harris HQ,"All three Republican witnesses are asked if they have any firsthand knowledge of wrongdoing, they all say no https://t.co/UXXUD39XAT",2023-09-28 17:21:43+00:00
389,Alexandria Ocasio-Cortez,"RT @atrupar: AOC uses her questioning time to highlight that none of the ""witnesses"" are actually, you know, witnesses of anything. Meanwhile, Republicans block the testimony of actual witnesses like Giuliani and Parnas. https://t.co/TZlZ7CcGet",2023-09-28 17:09:54+00:00
390,Aaron Rupar,"AOC uses her questioning time to highlight that none of the ""witnesses"" are actually, you know, witnesses of anything. Meanwhile, Republicans block the testimony of actual witnesses like Giuliani and Parnas. https://t.co/TZlZ7CcGet",2023-09-28 16:39:11+00:00
391,Alexandria Ocasio-Cortez,"RT @Acyn: AOC: That screenshot of what appeared to be a text message was a fabricated image. It was a fabricated image, I don't know where it came from, I don't know if it was staff of the committee, https://t.co/Hv6s9oii3a",2023-09-28 17:03:05+00:00
392,Acyn,"AOC: That screenshot of what appeared to be a text message was a fabricated image. It was a fabricated image, I don't know where it came from, I don't know if it was staff of the committee, https://t.co/Hv6s9oii3a",2023-09-28 16:41:07+00:00
393,Alexandria Ocasio-Cortez,RT @Acyn: This is a great example of how prepared Democrats on the House Oversight Committee are https://t.co/5MJcqOkk5X,2023-09-28 16:58:40+00:00
394,Acyn,This is a great example of how prepared Democrats on the House Oversight Committee are https://t.co/5MJcqOkk5X,2023-09-28 14:45:55+00:00
395,Alexandria Ocasio-Cortez,"It’s disgusting, misogynistic, and if Republicans want to continue pissing off an entire nation of women, please be my guest.

We’ll see you at the ballot box. 🗳️🔥",2023-09-28 02:23:29+00:00
396,Tommy Vietor,"Christie referring to Biden as ""sleeping with a member of the teacher's union"" is gross and disrespectful",2023-09-28 02:03:43+00:00
397,Alexandria Ocasio-Cortez,"RT @SawyerHackett: “I favor ending birthright citizenship,” said man born in the U.S. to two noncitizens, making him a birthright citizen. https://t.co/mUe1WgK6j5",2023-09-28 02:18:57+00:00
398,Sawyer Hackett,"“I favor ending birthright citizenship,” said man born in the U.S. to two noncitizens, making him a birthright citizen. https://t.co/mUe1WgK6j5",2023-09-28 01:42:03+00:00
399,Alexandria Ocasio-Cortez,"Mike Pence was Vice President of the United States and still doesn’t know how a bill becomes a law, apparently",2023-09-28 01:14:08+00:00
400,Ryan Grim,"Mike Pence argues we should “repeal the Green New Deal.” 

Impressive to just skip the step of passing it and going straight to repeal.",2023-09-28 01:12:27+00:00
401,Alexandria Ocasio-Cortez,"Solidarity IS the strategy.

As we overcome division and bigotry, we will win economic dignity for all.

The people stand with @UAW 🇺🇸 
https://t.co/tc6mSa77Ht",2023-09-28 00:03:15+00:00
402,Alexandria Ocasio-Cortez,"RT @MorePerfectUS: When @AOC went to speak to striking UAW workers, the message was clear: “Solidarity is the strategy. Us sticking together breaks up their approach. They don't know what to do when people are unified.” https://t.co/kF6AV7LZHD",2023-09-27 22:22:05+00:00
403,More Perfect Union,"When @AOC went to speak to striking UAW workers, the message was clear: “Solidarity is the strategy. Us sticking together breaks up their approach. They don't know what to do when people are unified.” https://t.co/kF6AV7LZHD",2023-09-27 19:19:43+00:00
404,Alexandria Ocasio-Cortez,Could you imagine if Congress were 72% women and regularly spent their time debating what they should or shouldn’t allow men to do 💀,2023-09-27 19:16:31+00:00
405,Acyn,"Good: Instead of making it easier for women to get access to an abortion pill, the FDA should be banning it https://t.co/bkNvxMMDmn",2023-09-27 06:48:55+00:00
406,Alexandria Ocasio-Cortez,Seems absurd but the reverse is our everyday reality! 🙃,2023-09-27 19:17:05+00:00
407,Alexandria Ocasio-Cortez,"RT @jul1arock: New report from @rooseveltinst and @iteptweets finds that Roberts &amp; Alito own shares in 19 companies that could see combined tax relief of more than $30 billion if the court issues a broad ruling in the Moore v. United States case it is hearing next term.

https://t.co/rdYLkGgkYY",2023-09-27 18:41:42+00:00
408,Julia Rock,"New report from @rooseveltinst and @iteptweets finds that Roberts &amp; Alito own shares in 19 companies that could see combined tax relief of more than $30 billion if the court issues a broad ruling in the Moore v. United States case it is hearing next term.

https://t.co/rdYLkGgkYY",2023-09-27 12:28:03+00:00
409,Alexandria Ocasio-Cortez,RT @RepAOC: Republicans have no solutions for immigration. https://t.co/n4FmslAiRq,2023-09-27 18:23:39+00:00
410,Rep. Alexandria Ocasio-Cortez,Republicans have no solutions for immigration. https://t.co/n4FmslAiRq,2023-09-27 18:19:37+00:00
411,Alexandria Ocasio-Cortez,"RT @SenWhitehouse: HUGE bipartisan Senate vote last night opens a well-lit offramp for Speaker McCarthy on his careening path toward shutdown. Any shutdown will now be his political choice, and will reflect MAGA extremist dominance over him.",2023-09-27 15:57:59+00:00
412,Sheldon Whitehouse,"HUGE bipartisan Senate vote last night opens a well-lit offramp for Speaker McCarthy on his careening path toward shutdown. Any shutdown will now be his political choice, and will reflect MAGA extremist dominance over him.",2023-09-27 15:12:09+00:00
413,Alexandria Ocasio-Cortez,"A clean measure to keep the government open likely has enough votes to pass both the House + Senate, and keep huge swaths of American workers paid and their lives undisrupted as GOP sort out their political differences.

The Republican Speaker is blocking it from getting a vote.",2023-09-27 14:50:19+00:00
414,Erik Wasson,MCCARTHY TOLD GOP HE WON'T ALLOW VOTE ON SENATE STOPGAP: BOB GOOD,2023-09-27 14:08:21+00:00
415,Alexandria Ocasio-Cortez,"I wasn’t born rich and became the youngest woman in American history to be elected to Congress.

Then I investigated Cohen, authored the largest FEMA funeral assistance program in history and led creation of a US Climate Corps to create tens of thousands of new jobs.

Stay mad 💁🏽‍♀️",2023-09-27 13:47:14+00:00
416,Elon Musk,@stclairashley She’s just not that smart,2023-09-27 04:04:14+00:00
417,Alexandria Ocasio-Cortez,RT @abughazalehkat: Fox News tried to do a bunch of scary man-on-the-street interviews about crime. It didn't go well. https://t.co/49PVjwgFBB,2023-09-27 02:59:24+00:00
418,Kat Abu,Fox News tried to do a bunch of scary man-on-the-street interviews about crime. It didn't go well. https://t.co/49PVjwgFBB,2023-09-26 21:09:00+00:00
419,Alexandria Ocasio-Cortez,"Presenting: Team AOC's 2022 Unwrapped! 🎁

Ever wonder what your Representative has been up to? We're proud to share our annual report to constituents and supporters across the country!

Here's our 22 Wins for 2022🏆
Want to help for 2023? Share + sign up: https://t.co/0o7guZ7Hbm https://t.co/ucb6Hcd6Ai",2022-12-21 18:18:34+00:00
420,Alexandria Ocasio-Cortez,"Happy to hear! We’ve been helping lead a bipartisan push alongside @RepDaveJoyce to help expunge state and local-level cannabis offenses.

The momentum growing on this is genuinely encouraging. We’re going to keep pushing until we get it done 💪🏽",2023-09-27 02:51:28+00:00
421,Natalie Fertig,"NEW: Sen Kevin Cramer just told me he loves the HOPE Act, a criminal justice-focused bill which could be added to the cannabis banking bill on the Senate floor should it proceed from the committee markup tomorrow. https://t.co/xgvAddJVp8",2023-09-26 20:18:27+00:00
422,Alexandria Ocasio-Cortez,"RT @RepRashida: Welcome to Michigan, @POTUS! #StandUpUAW https://t.co/tEGCKekoDr",2023-09-27 02:41:24+00:00
423,Congresswoman Rashida Tlaib,"Welcome to Michigan, @POTUS! #StandUpUAW https://t.co/tEGCKekoDr",2023-09-26 17:23:07+00:00
424,Christmasy,"🧓✏️ GRANDPARENT ALERT ✔️ Reusable Design ✔️ Easy Way to Learn Math, Calligraphy, Motor Skills And More! Get Yours Today ➡️ 
https://t.co/5WjvSgHYGy",2023-12-01 02:30:16+00:00
425,Alexandria Ocasio-Cortez,Boy math is needing 15 attempts to count the votes correctly to become Speaker and then shutting down the government 9 months later,2023-09-27 02:08:00+00:00
426,Alexandria Ocasio-Cortez,"McCarthy already got his meeting w/ Biden and they struck a deal to keep gov open months ago. GOP held the entire US gov hostage in exchange for cuts &amp; forced restart of student loan payments.

Deal is done. Biden held his end. Nothing to relitigate. McCarthy can go pound sand",2023-09-27 01:53:15+00:00
427,Sahil Kapur,"Four days to go till a shutdown.

Things are getting weirder.

McCarthy—who reneged on a 2-year budget deal he struck with Biden under pressure from his hardliners, and has struggled to pass a funding bill through the House—now wants a meeting with Biden.

https://t.co/0bkYjXPkyG",2023-09-26 17:31:23+00:00
428,Alexandria Ocasio-Cortez,"First President in modern American history to join a union picket line. 

That’s in no small part thanks to a modern surge in worker organizing and record public support of unions. 

Keep going ✊🏽",2023-09-26 19:19:26+00:00
429,Acyn,"Biden: You guys saved auto industry… made a lot of sacrifices. Gave up a lot. And the companies were in trouble. Now, they're doing incredibly And guess what. You should be doing incredibly well, too. https://t.co/VOcTbnuzGg",2023-09-26 17:08:56+00:00
430,Alexandria Ocasio-Cortez,"RT @metzgov: In newsletter to constituents, @AOC lists services likely to be impacted by the all-but-certain government shutdown.

https://t.co/Yh8SsWQN8o https://t.co/wPJskaVXk6",2023-09-26 18:52:24+00:00
431,bryan metzger,"In newsletter to constituents, @AOC lists services likely to be impacted by the all-but-certain government shutdown.

https://t.co/Yh8SsWQN8o https://t.co/wPJskaVXk6",2023-09-26 17:45:48+00:00
432,Alexandria Ocasio-Cortez,"Had a great time yesterday rallying with @UAW and @CoriBush in Wentzville, MO 😎✊🏽 #StandUpUAW https://t.co/VZOBZKZB71",2023-09-26 02:53:08+00:00
433,Alexandria Ocasio-Cortez,"RT @StephKukuljan: .@AOC joined @CoriBush in providing solidarity with striking @UAW workers at the Wentzville plant
@stltoday https://t.co/yuiVUtlDIk",2023-09-24 23:35:10+00:00
434,steph kukuljan,".@AOC joined @CoriBush in providing solidarity with striking @UAW workers at the Wentzville plant
@stltoday https://t.co/yuiVUtlDIk",2023-09-24 21:04:53+00:00
435,Alexandria Ocasio-Cortez,RT @TVietor08: Very glad @AOC is talking about the need to rethink US sanctions on Venezuela. Broad-based sanctions are not changing Maduro’s policies but are harming people and leading them to migrate to the US border.,2023-09-24 23:14:25+00:00
436,Tommy Vietor,Very glad @AOC is talking about the need to rethink US sanctions on Venezuela. Broad-based sanctions are not changing Maduro’s policies but are harming people and leading them to migrate to the US border.,2023-09-24 18:20:49+00:00
437,Acyn,"AOC: In this specific instance, sanctions that were originally authored by Marco Rubio took a large part in the driving of populations to our southern border, shortly after those sanctions were enacted, we started seeing dramatic increases https://t.co/MVvX3MT8J0",2023-09-24 14:54:54+00:00
