,Name,Text,Time
153,Ryan Grim,"After we all rightly condemned Hamas's atrocities on October 7 on today's program, I read Ted Cruz a list of genocidal rhetoric from Israeli officials, and asked if he would condemn it as well. ""I condemn nothing that the Israeli government is doing,"" he said. ""The Israeli government does not target civilians, they target military targets."" Our exchange:

""Why are they so bad at their targeting then, if they're killing so many civilians?""

""So they're actually not.""

""So then they are targeting civilians?""

""No...I can tell you there is no military on the face of the planet, including the US military, that goes to the lengths that the Israeli military goes to avoid civilian casualties.""

""But the IDF says their focus is on damage, not on precision.""

""Yes, damage to Hamas, to terrorists.""

""No, they have said the opposite. They keep saying that what they're doing is what they're intending to do yet here in the Unites States we say that's not what they're doing.""

""That's simply not true. They are targeting the terrorists.""

""Are they lying?""

""No. My focus is on damage, good, damage Hamas."" 

https://t.co/w2ZLv1F56E",2023-11-29 18:22:20+00:00
154,Ted Cruz,"It is well-known that ABA harbors a bias in favor of liberals and against conservatives.

The ABA gave a “Not Qualified” rating to a brilliant Harvard-educated appellate attorney who served as Solicitor General of not one, but two states. Why? Because he had conservative personal views.

Meanwhile, Charnelle Bjelkengren, a Biden nominee, couldn’t even complete the Senate Questionnaire question asking for her top ten cases…because she only had six in her whole career, two of which were driver’s license revocation hearings, and had zero jury trials. And the ABA gave her a “Qualified” rating to be a trial judge.
https://t.co/H5zAytp7TZ",2023-11-29 22:04:27+00:00
155,Ted Cruz,"Let me know when you want a rematch.

https://t.co/hrlmAAx97Y",2023-11-29 21:46:24+00:00
156,Jeremy Boreing,This absolutely happened.,2023-11-28 23:09:28+00:00
157,Ted Cruz,RT @theblaze: Watch: https://t.co/Lipo4HLE8D,2023-11-29 21:45:14+00:00
158,TheBlaze,Watch: https://t.co/Lipo4HLE8D,2023-11-29 20:01:05+00:00
159,Ted Cruz,"RT @theblaze: ""Precisely what the collectivists hate about Bitcoin is what I love about it. I want decentralized money. I want decentralized power where there's not one decision maker in charge of it."" - @tedcruz https://t.co/BJ6fcdzBxZ",2023-11-29 21:14:30+00:00
160,TheBlaze,"""Precisely what the collectivists hate about Bitcoin is what I love about it. I want decentralized money. I want decentralized power where there's not one decision maker in charge of it."" - @tedcruz https://t.co/BJ6fcdzBxZ",2023-11-29 20:00:50+00:00
161,Ted Cruz,Good start.,2023-11-29 20:12:36+00:00
162,Israel Radar,"Updated Israeli intel estimate: 5,300 Hamas terrorists killed in Gaza war including 3 division commanders, 14 battalion commanders; more terrorists likely buried under rubble. via @Nadav_Eyal",2023-11-29 06:04:43+00:00
163,Ted Cruz,"RT @emilyjashinsky: Told @ryangrim this, but I thought our discussion today with @tedcruz—especially the senator's back-and-forth with Ryan—allowed for real contrast on this issue in a way most media and politicians are afraid to show. https://t.co/fdaB0Uw8Cw",2023-11-29 19:56:18+00:00
164,Emily Jashinsky,"Told @ryangrim this, but I thought our discussion today with @tedcruz—especially the senator's back-and-forth with Ryan—allowed for real contrast on this issue in a way most media and politicians are afraid to show. https://t.co/fdaB0Uw8Cw",2023-11-29 19:47:14+00:00
165,Ted Cruz,RT @DailyWireNews: Ted Cruz Praises The Daily Wire’s ‘Lady Ballers’: ‘The Movie Is Funny As Hell’ https://t.co/1r1ZwT8csg https://t.co/jeIrhPegMF,2023-11-29 19:55:49+00:00
166,Daily Wire News,Ted Cruz Praises The Daily Wire’s ‘Lady Ballers’: ‘The Movie Is Funny As Hell’ https://t.co/1r1ZwT8csg https://t.co/jeIrhPegMF,2023-11-28 20:47:09+00:00
167,Ted Cruz,"RT @highbrow_nobrow: Ted Cruz: “I don’t think Senate Democrats, if you had video of Joe Biden murdering children dressed as the devil under a full moon while singing Pat Benatar, they still wouldn’t vote to convict.”
 https://t.co/ysYei6Rr3E",2023-11-29 19:54:56+00:00
168,The Intellectualist,"Ted Cruz: “I don’t think Senate Democrats, if you had video of Joe Biden murdering children dressed as the devil under a full moon while singing Pat Benatar, they still wouldn’t vote to convict.”
 https://t.co/ysYei6Rr3E",2023-11-25 16:00:29+00:00
169,Ted Cruz,"RT @BillMelugin_: NEW: Border Patrol's Del Rio Sector has arrested at least 21 child sex predators crossing illegally since the new fiscal year began on October 1st. 
Their convictions include child rape, sexual assault sodomy, &amp; aggravated sexual assaults of children. 
Photos: @USBPChiefDRT https://t.co/6JwBP0cpkP",2023-11-29 17:50:14+00:00
170,Bill Melugin,"NEW: Border Patrol's Del Rio Sector has arrested at least 21 child sex predators crossing illegally since the new fiscal year began on October 1st. 
Their convictions include child rape, sexual assault sodomy, &amp; aggravated sexual assaults of children. 
Photos: @USBPChiefDRT https://t.co/6JwBP0cpkP",2023-11-28 22:51:22+00:00
171,Ted Cruz,"The left wing of the Democrat Party is profoundly anti-Israel.

This stems from the radical Cultural Marxism that has infected our universities. 

Listen to Verdict and order my bestselling book, Unwoke, to fight back.
https://t.co/25x3O830yH
https://t.co/POUuKXf63S",2023-11-29 17:41:16+00:00
172,Ted Cruz,RT @JeremyDBoreing: This absolutely happened.,2023-11-29 17:20:26+00:00
173,Real Truth Cactus 🌵,Also watching @tedcruz skunk @JeremyDBoreing in basketball was a real treat https://t.co/AxUJYOz9QL,2023-11-28 23:02:51+00:00
174,Ted Cruz,RT @realtruthcactus: Also watching @tedcruz skunk @JeremyDBoreing in basketball was a real treat https://t.co/AxUJYOz9QL,2023-11-29 17:19:53+00:00
175,Real Truth Cactus 🌵,"It was truly such a blessing to be on set and work with these incredible people. Jake, Blain, David, Jeremy, and so so many more just really committed themselves to making a quality film. It was inspiring to watch first hand, so see what goes on and how hard it is to reshoot scenes until they are perfect, what it takes to make a damn good film.
And by golly, this is gonna be a damn good film.",2023-11-28 22:42:42+00:00
176,Ted Cruz,RT @TimcastNews: Ted Cruz Says Upcoming 'Lady Ballers' Film Is 'Funny As Hell' https://t.co/O6dTcaWpxh,2023-11-29 17:09:42+00:00
177,Timcast News,Ted Cruz Says Upcoming 'Lady Ballers' Film Is 'Funny As Hell' https://t.co/O6dTcaWpxh,2023-11-29 13:11:42+00:00
178,Ted Cruz,"Today is the day! 

My new book, Unwoke, is officially released and available everywhere. 

Order the game plan to save America today!
https://t.co/7l7EWiLwqM https://t.co/ggTKv41DX8",2023-11-07 16:26:00+00:00
179,Ted Cruz,RT @seanhannity: Biden is the most anti-Israel president the US has had @tedcruz https://t.co/pVXEs5flYu,2023-11-29 17:09:02+00:00
180,Sean Hannity 🇺🇸,Biden is the most anti-Israel president the US has had @tedcruz https://t.co/pVXEs5flYu,2023-11-28 13:51:09+00:00
181,Ted Cruz,"RT @RichSementa: Sen @tedcruz SLAMS The Most Anti-Israel President the U.S Has Ever Had
https://t.co/BcGiRw7MbZ",2023-11-29 17:08:28+00:00
182,Mr Producer,"Sen @tedcruz SLAMS The Most Anti-Israel President the U.S Has Ever Had
https://t.co/BcGiRw7MbZ",2023-11-29 14:50:09+00:00
183,Ted Cruz,"RT @AbbyJohnson: Wooooo!!! Thank you, @tedcruz!!!",2023-11-29 17:07:48+00:00
184,Dr. Abby Johnson,"Wooooo!!! Thank you, @tedcruz!!!",2023-11-29 14:23:00+00:00
185,Senator Ted Cruz,WATCH: Senator Cruz  𝐃𝐄𝐒𝐓𝐑𝐎𝐘𝐒 Democrats on their anti-gun/pro-criminal policies 🔥 https://t.co/Uol7JpKnlC,2023-11-28 18:12:05+00:00
186,Ted Cruz,RT @JeremyDBoreing: 'Highlighting the absurdity of allowing men into women's sports': Riley Gaines backs controversial new comedy film about trans women in sports called Lady Ballers (with a cameo from Ted Cruz) as trailer hits 19million views | Daily Mail Online https://t.co/TyGz5u8pyB,2023-11-29 17:07:34+00:00
187,Jeremy Boreing,'Highlighting the absurdity of allowing men into women's sports': Riley Gaines backs controversial new comedy film about trans women in sports called Lady Ballers (with a cameo from Ted Cruz) as trailer hits 19million views | Daily Mail Online https://t.co/TyGz5u8pyB,2023-11-28 17:33:06+00:00
188,Ted Cruz,"Disney's ""stunning"" financial statements show company has risked profits for woke politics: Ted Cruz.
https://t.co/I239RXJnNH",2023-11-29 16:18:34+00:00
189,Ted Cruz,"Watching Horrifying Video of Hamas Attacks, Dems Trying to Condition Israel Aid on Concessions to Gaza &amp; Hunter Biden to Testify before the House!

Don’t miss @benfergusonshow and I discussing all this and more on this new episode of Verdict.

https://t.co/POUuKXfDTq",2023-11-29 15:00:14+00:00
190,Ted Cruz,RT @GPIngersoll: Cool then you wont mind putting this image in your post? https://t.co/GWTMzs1Pj8,2023-11-29 06:45:09+00:00
191,Geoffrey Ingersoll,Cool then you wont mind putting this image in your post? https://t.co/GWTMzs1Pj8,2023-11-28 00:11:32+00:00
192,Ted Cruz,"This man is an idiot. 

We Hispanics are not offended by red face paint &amp; only an ideological Leftist would attack a little kid for wearing face paint in his team’s colors. https://t.co/IUSmyjNmLq",2023-11-29 06:44:45+00:00
193,Ted Cruz,"Ok, this is pretty fun.",2023-11-29 04:23:37+00:00
194,Jimmy Kimmel Live,.@JimmyFallon and @Meghan_Trainor perform their NUMBER ONE holiday song! ❤️🎄🎁 #WrapMeUp https://t.co/qu8kTVWy8j,2023-11-28 05:29:02+00:00
195,Ted Cruz,"CRUZ SHREDS JOE ON HANNITY: ""Biden the Most Anti-Israel President in U.S. History.""
https://t.co/lDeXLjixrg",2023-11-29 02:01:00+00:00
196,Ted Cruz,"Right now, the world is a train wreck because of the left's radical woke agenda.

My New York Times bestselling book, Unwoke, has the solution.

Order at https://t.co/25x3O830yH
https://t.co/eOJvbGN3JP",2023-11-29 01:00:00+00:00
197,Ted Cruz,"Hey, @Deadspin, why don't you stop attacking children?

If you have difficulty grasping how to have some human decency, I'll send you a free copy of my New York Times bestselling book, Unwoke. It has the best cure I know for the woke mind virus.
https://t.co/X6cGyLfHry",2023-11-28 23:45:51+00:00
198,Ted Cruz,"Order my bestselling book, Unwoke, at https://t.co/25x3O830yH.",2023-11-28 23:45:53+00:00
199,Ted Cruz,"This leftist’s brain is broken by antisemitism.

Comparing kidnapping, mass murder, and rape to sitting next to each other on a flight is despicable.

I don’t use Threads, but I’m thinking we need a libs_of_threads watchdog account to keep these radical antisemites in check. https://t.co/rq6eem3ltn",2023-11-28 22:06:51+00:00
200,Ted Cruz,"USC banned a professor from campus for correctly calling Hamas murderers.

USC's woke ideology is stunning.

To understand how and why colleges have gone woke, listen to this episode of Verdict and order my bestseller, Unwoke.

https://t.co/lSUqMXNo4F

https://t.co/8jBqoCI9iF",2023-11-28 22:00:01+00:00
201,Ted Cruz,"There is a level of evil, hate, & depravity that defies words. 

That is what I saw in the screening this morning of footage from October 7. 

This was not combat. This was the slaughter of innocent civilians. 

The joy and celebration from Hamas terrorists as they were murdering Israeli children was utterly horrific.
https://t.co/l0I4e6TLb6",2023-11-28 21:14:27+00:00
202,Ted Cruz,"Today, with other senators, I watched footage of Hamas killing children and committing atrocities on Oct 7.

It was hard to watch, but we have a duty to see the truth and stop this evil. https://t.co/WMHxFILVbz",2023-11-28 21:00:01+00:00
203,Ted Cruz,"The idiots at @factcheckdotorg think Biden has always been supportive of Israel.

I brought the receipts about the repeated tweets the Biden State Department had to delete because they called on Israel not to defend itself.

I’ll take on the “fact-checkers” on this any time, any place.",2023-11-28 19:49:50+00:00
204,Ted Cruz,"RT @Kredo0: SCOOP: Senate Moves To Redesignate Iran-Backed Houthis as Terror Group Amid Strikes on US --  Biden lifted sanctions on Tehran terror group responsible for spate of attacks on US, Israeli positions https://t.co/NrilcK3Wof",2023-11-28 19:39:05+00:00
205,Adam Kredo,"SCOOP: Senate Moves To Redesignate Iran-Backed Houthis as Terror Group Amid Strikes on US --  Biden lifted sanctions on Tehran terror group responsible for spate of attacks on US, Israeli positions https://t.co/NrilcK3Wof",2023-11-28 19:05:44+00:00
206,Ted Cruz,"👏👏👏
https://t.co/6rYwon7hbD",2023-11-28 18:00:01+00:00
207,rudy koski,Video of @GregAbbott_TX  completing his tandem skydive near San Marcos today @fox7austin https://t.co/1D4DELGOLR,2023-11-27 16:03:36+00:00
208,Ted Cruz,"Today is the day! 

My new book, Unwoke, is officially released and available everywhere. 

Order the game plan to save America today!
https://t.co/7l7EWiLwqM https://t.co/ggTKv41DX8",2023-11-07 16:26:00+00:00
209,Ted Cruz,"The Biden administration is fundamentally unserious about securing the border and stopping fentanyl, human trafficking, &amp; crime.

That is why they are requiring CBP agents to worry about preferred pronouns instead of securing the border.

More on Verdict. https://t.co/8jBqoCIH8d https://t.co/DEcxtkE6j5",2023-11-28 17:00:00+00:00
210,Ted Cruz,"Another fantastic community note.

The bureaucrats in the Biden administration are exactly the kind of tyrants that President Reagan said we should be terrified of. https://t.co/64BMy93jIx",2023-11-28 16:27:53+00:00
211,Ted Cruz,"RT @Riley_Gaines_: Highlighting the absurdity of allowing men into women's sports through comedy &amp; whats supposed to be satire. This is the way 

Sooooo excited for this! Make sure to watch 'LADY BALLERS' ft me and some of the most influential people in the conservative movement on 12/1",2023-11-28 16:20:03+00:00
212,Riley Gaines,"Highlighting the absurdity of allowing men into women's sports through comedy &amp; whats supposed to be satire. This is the way 

Sooooo excited for this! Make sure to watch 'LADY BALLERS' ft me and some of the most influential people in the conservative movement on 12/1",2023-11-27 17:22:15+00:00
213,Jeremy Boreing,"Hollywood won't make a movie about how laughably absurd it is that we now allow grown men to call themselves women and then dominate women's sports. 

So we did.

Introducing our first feature-length comedy, 'LADY BALLERS.'

Available December 1st, only on https://t.co/p0JKWmMBKq https://t.co/zkukluQfT2",2023-11-27 17:11:34+00:00
214,Ted Cruz,"I was proud to appear in the Daily Wire’s new comedy that will call out the leftists destroying women’s sports and taking opportunities away from female athletes. 

Oh yeah, and the movie is funny as hell too!
https://t.co/U5YewuKhSW",2023-11-28 14:29:49+00:00
215,Ted Cruz,"RT @TPPatriots: TODAY is a great day to buy @TedCruz’s latest book, Unwoke, where the senator discusses the ways conservatives can defeat cultural Marxism in America!

https://t.co/zipFYVlc1G",2023-11-28 13:46:15+00:00
216,Tea Party Patriots,"TODAY is a great day to buy @TedCruz’s latest book, Unwoke, where the senator discusses the ways conservatives can defeat cultural Marxism in America!

https://t.co/zipFYVlc1G",2023-11-24 21:53:11+00:00
217,Ted Cruz,"Children are being sexually assaulted at the border, yet the Biden administration's priority is requiring CBP agents to use illegal aliens' preferred pronouns.

Biden's policies are starting to look like a headline from @TheBabylonBee.
#Verdict
https://t.co/8jBqoCI9iF",2023-11-28 13:43:04+00:00
218,Ted Cruz,"Deadspin should be ashamed. 

(They won’t be.)",2023-11-28 06:29:02+00:00
219,Elon Musk,And another @CommunityNotes win exposing deception https://t.co/ul5jmjbgRW,2023-11-28 04:19:06+00:00
220,Ted Cruz,RT @MZHemingway: I actually find it chef's kiss perfect that the Education Secretary is this ignorant of history.,2023-11-28 06:27:22+00:00
221,Mollie,I actually find it chef's kiss perfect that the Education Secretary is this ignorant of history.,2023-11-27 22:09:46+00:00
222,Townhall.com,"Education Secretary Miguel Cardona:

""I think it was President Reagan who said, 'We're from the government. We're here to help!'""

Here's the actual quote:

""The nine most terrifying words in the English language are: I'm from the Government, and I'm here to help."" https://t.co/Hgxpt2Xdoh",2023-11-27 20:25:11+00:00
223,Ted Cruz,RT @civil_film: Bill Maher &amp; Ted Cruz agree on nothing… except this. https://t.co/c4wt1Xr8kM,2023-11-28 06:20:11+00:00
224,Civil,Bill Maher &amp; Ted Cruz agree on nothing… except this. https://t.co/c4wt1Xr8kM,2023-11-27 22:16:56+00:00
225,Ted Cruz,👇👇👇,2023-11-28 06:20:06+00:00
226,Ted Cruz,Ben wins best cameo.,2023-11-28 05:49:26+00:00
227,Ben Shapiro,Guys...I don't care.,2023-11-27 19:17:06+00:00
228,Ted Cruz,RT @ClayTravis: This looks amazing. https://t.co/JGH9Wtw2nl,2023-11-28 05:44:36+00:00
229,Clay Travis,This looks amazing. https://t.co/JGH9Wtw2nl,2023-11-27 17:34:17+00:00
230,Ted Cruz,"The NSA produced a woke glossary defining terms like ""Latinx.""

That’s a ridiculous term woke rich white kids use to insult the Latino community.

More on Verdict.
https://t.co/8jBqoCI9iF",2023-11-28 03:40:27+00:00
231,Ted Cruz,"RT @JuliannaFrieman: ‘Funny As Hell’: Ted Cruz Explains Cameo In Upcoming Sports Comedy 

Read my latest article for the @DailyCaller: https://t.co/aHyYM9uNTN",2023-11-28 03:36:10+00:00
232,Julianna,"‘Funny As Hell’: Ted Cruz Explains Cameo In Upcoming Sports Comedy 

Read my latest article for the @DailyCaller: https://t.co/aHyYM9uNTN",2023-11-28 00:59:13+00:00
233,Ted Cruz,"Stunning. The ignorance of the Biden admin is remarkable. 

He blithely omits “The nine most terrifying words in the English language are….”

And then, serene in his world view, he utters those nine words without irony.",2023-11-28 02:53:08+00:00
234,Justin Hart,"The government is just... dumb. 
I can't believe this video is real.

Education Secretary Miguel Cardona:  ""I think it was President Reagan who said, 'We're from the government. We're here to help!'""

Ronald Reagan quote:  ""The nine most terrifying words in the English language are: I'm from the Government, and I'm here to help.""",2023-11-27 21:13:27+00:00
235,Ted Cruz,"From colleges to the NSA and from Disney to Biden’s Department of Homeland Security, every aspect of our society is going woke. Don’t miss this new episode of Verdict!

https://t.co/8jBqoCI9iF https://t.co/qVVT25Bi6V",2023-11-28 00:33:55+00:00
236,Ted Cruz,RT @jamespoulos: What are the spiritual origins of Communism and Marxism? What changes of heart do Americans need most? And what does it all have to do with #Bitcoin? @tedcruz goes where few Senators dare… https://t.co/jFoQCxIHFV,2023-11-27 22:48:55+00:00
237,James Poulos,What are the spiritual origins of Communism and Marxism? What changes of heart do Americans need most? And what does it all have to do with #Bitcoin? @tedcruz goes where few Senators dare… https://t.co/jFoQCxIHFV,2023-11-27 18:51:42+00:00
238,TheBlaze,Watch their full conversation here: https://t.co/Lipo4HMbYb,2023-11-27 18:46:07+00:00
239,Ted Cruz,"RT @NEWSMAX: Ted Cruz on the rise of cultural Marxism: ""If we don't take the institutions back, I fear we're going to lose our country forever."" 

@tedcruz @CSalcedoShow https://t.co/cZPrM07k1f",2023-11-27 22:48:36+00:00
240,NEWSMAX,"Ted Cruz on the rise of cultural Marxism: ""If we don't take the institutions back, I fear we're going to lose our country forever."" 

@tedcruz @CSalcedoShow https://t.co/cZPrM07k1f",2023-11-27 21:40:16+00:00
241,Ted Cruz,RT @theblaze: Watch their full conversation here: https://t.co/Lipo4HMbYb,2023-11-27 22:39:50+00:00
242,Ted Cruz,"RT @theblaze: ZERO HOUR: @jamespoulos sits down with Senator @tedcruz to discuss the growing threat of Cultural Marxism in America

""Marxism is the most evil doctrine mankind has ever invented. It is responsible for more murder and death and suffering than any philosophy we have ever known."" https://t.co/xSNN4Xg06e",2023-11-27 22:39:45+00:00
243,TheBlaze,"ZERO HOUR: @jamespoulos sits down with Senator @tedcruz to discuss the growing threat of Cultural Marxism in America

""Marxism is the most evil doctrine mankind has ever invented. It is responsible for more murder and death and suffering than any philosophy we have ever known."" https://t.co/xSNN4Xg06e",2023-11-27 18:45:40+00:00
244,Ted Cruz,"Today is the day! 

My new book, Unwoke, is officially released and available everywhere. 

Order the game plan to save America today!
https://t.co/7l7EWiLwqM https://t.co/ggTKv41DX8",2023-11-07 16:26:00+00:00
245,Ted Cruz,"RT @JeremyDBoreing: Starring:
@JakeCrain_
@Blain_Crain
@davidadamcone
@TyTheFisch
@BillieRaeBrandt 
@MattWalshBlog 

And featuring:
@Riley_Gaines_ 
@tedcruz 
@SethDillon 
@andrewklavan
@michaeljknowles 
@imbrettcooper 
@benshapiro 

…and more to be revealed in the film 12/1, 
8pm ET @dailywireplus",2023-11-27 22:10:58+00:00
246,Jeremy Boreing,"Starring:
@JakeCrain_
@Blain_Crain
@davidadamcone
@TyTheFisch
@BillieRaeBrandt 
@MattWalshBlog 

And featuring:
@Riley_Gaines_ 
@tedcruz 
@SethDillon 
@andrewklavan
@michaeljknowles 
@imbrettcooper 
@benshapiro 

…and more to be revealed in the film 12/1, 
8pm ET @dailywireplus",2023-11-27 17:11:34+00:00
247,Ted Cruz,"RT @JeremyDBoreing: Hollywood won't make a movie about how laughably absurd it is that we now allow grown men to call themselves women and then dominate women's sports. 

So we did.

Introducing our first feature-length comedy, 'LADY BALLERS.'

Available December 1st, only on https://t.co/p0JKWmMBKq https://t.co/zkukluQfT2",2023-11-27 22:10:55+00:00
248,Jeremy Boreing,"Hollywood won't make a movie about how laughably absurd it is that we now allow grown men to call themselves women and then dominate women's sports. 

So we did.

Introducing our first feature-length comedy, 'LADY BALLERS.'

Available December 1st, only on https://t.co/p0JKWmMBKq https://t.co/zkukluQfT2",2023-11-27 17:11:34+00:00
249,Ted Cruz,"The left is fundamentally anti-family, anti-child, and anti-human.

Parents, stop voting for leftist policies that aim to tear apart families.",2023-11-27 22:09:16+00:00
250,Seth Dillon,“The real battle is between the extinctionists and the humanists.” — Elon Musk https://t.co/3JfqwHKyVG,2023-11-27 01:06:14+00:00
251,Ted Cruz,👇👇👇,2023-11-27 21:21:41+00:00
252,Chip Roy,"I’m running for re-election to stop Washington from destroying America. 

The uniparty and entrenched forces that are content with the status quo must be dismantled.

We’re all in. It’s time to meet the moment and save the Republic #TX21 https://t.co/Twil94Ayds",2023-11-27 20:49:52+00:00
253,Ted Cruz,"RT @chiproytx: I’m running for re-election to stop Washington from destroying America. 

The uniparty and entrenched forces that are content with the status quo must be dismantled.

We’re all in. It’s time to meet the moment and save the Republic #TX21 https://t.co/Twil94Ayds",2023-11-27 21:21:32+00:00
254,Ted Cruz,".@JimmyKimmelLive, this is how you make basketball comedy that is actually funny. Take notes.",2023-11-27 19:49:39+00:00
255,Ted Cruz,"RT @realDailyWire: ‘It Is Poison’: @TedCruz Blasts NSA Over Woke Diversity Glossary Uncovered By Daily Wire

https://t.co/PmmM55B7jr",2023-11-27 18:45:31+00:00
256,Daily Wire,"‘It Is Poison’: @TedCruz Blasts NSA Over Woke Diversity Glossary Uncovered By Daily Wire

https://t.co/PmmM55B7jr",2023-11-27 18:03:41+00:00
257,Ted Cruz,Fact check: true.,2023-11-27 18:42:46+00:00
258,The Intellectualist,"Ted Cruz: “I don’t think Senate Democrats, if you had video of Joe Biden murdering children dressed as the devil under a full moon while singing Pat Benatar, they still wouldn’t vote to convict.”
 https://t.co/ysYei6Rr3E",2023-11-25 16:00:29+00:00
259,Ted Cruz,"Looking for a Christmas gift this #CyberMonday?

Instead of giving your money to woke corporations, be part of the solution and order my new bestselling book, Unwoke.
https://t.co/7l7EWiLwqM",2023-11-27 18:29:21+00:00
260,Ted Cruz,RT @ACSpollen: Ted Cruz Drops Receipts on Lefties Unhappy About What He Spotted in Kamala Harris' Thanksgiving Pic  https://t.co/dKNPta9zlo,2023-11-27 15:43:23+00:00
261,A.C. Spollen,Ted Cruz Drops Receipts on Lefties Unhappy About What He Spotted in Kamala Harris' Thanksgiving Pic  https://t.co/dKNPta9zlo,2023-11-25 20:55:29+00:00
262,Ted Cruz,"Shocker: USC Bans Jewish Professor from Campus, plus Woke Triumvirate of CBP, NSA, &amp; Disney. 

@benfergusonshow and I discuss these big stories on Verdict. Available wherever you get your podcasts.
https://t.co/8jBqoCIH8d",2023-11-27 13:46:16+00:00
263,Ted Cruz,Irrefutable logic….,2023-11-27 05:43:57+00:00
264,Frank J. Fleming,"Once they have a sandwich shop monopoly, they’ll be able to charge $500 for a ham and cheese sandwich and there will be nothing — NOTHING — anyone will be able to do about it.",2023-11-27 00:43:44+00:00
265,Ted Cruz,"“Sandwich shop monopoly.” These are words that do not exist in law or in economics.

It’s embarrassing she used to be a Harvard Law professor.",2023-11-27 05:41:26+00:00
266,Elizabeth Warren,We don't need another private equity deal that could lead to higher food prices for consumers. The @FTC is right to investigate whether the purchase of @SUBWAY by the same firm that owns @jimmyjohns and @McAlistersDeli creates a sandwich shop monopoly. https://t.co/mAFuuFYA5A,2023-11-26 16:20:36+00:00
267,Ted Cruz,"Week In Review: TikTok Flooded with Bin Laden Propaganda, Infrastructure Money Tied to Woke Initiatives, &amp; Education Changing Country Forever. 

@benfergusonshow and I break down the biggest stories on this recap episode of Verdict.
https://t.co/FZWHFqEQme",2023-11-26 20:09:02+00:00
268,Ted Cruz,RT @theMRC: https://t.co/KoGEh3vlhJ bending over backwards to defend Biden's Israel stance. Since when do 'experts' rewrite the narrative of clear actions? https://t.co/vyiiqNwtTj,2023-11-25 17:50:11+00:00
269,Media Research Center,https://t.co/KoGEh3vlhJ bending over backwards to defend Biden's Israel stance. Since when do 'experts' rewrite the narrative of clear actions? https://t.co/vyiiqNwtTj,2023-11-25 17:00:04+00:00
270,Ted Cruz,RT @newsbusters: Biden's quick delete button doesn't erase the facts: his team called for an Israel cease-fire. Cruz stands firm despite the spin cycle. https://t.co/KqUAlB7dsR,2023-11-25 17:49:42+00:00
271,NewsBusters,Biden's quick delete button doesn't erase the facts: his team called for an Israel cease-fire. Cruz stands firm despite the spin cycle. https://t.co/KqUAlB7dsR,2023-11-25 14:30:06+00:00
272,Ted Cruz,"And again, receipts. https://t.co/pC63yXYzN5",2023-11-25 17:47:32+00:00
273,Ron Filipkowski,"There is no ban on gas stoves, there is no federal legislation being proposed to ban gas stoves, nobody has had one taken away, nor has anyone been prevented from buying one, Biden &amp; Harris both have said that they would oppose any ban. https://t.co/DwkiUgkbxS",2023-11-24 21:30:29+00:00
274,Ted Cruz,Receipts. https://t.co/ZZ9yLV3tPJ,2023-11-25 17:37:31+00:00
275,Norman Ornstein,Ted Cruz. Serial liar.,2023-11-25 02:43:43+00:00
276,Ted Cruz,"Powerful. 

Very much worth reading. 

God bless America. 🇺🇸🇺🇸🇺🇸",2023-11-24 21:07:47+00:00
